longitude,latitude,precipitation,start_date,end_date,source_file
11.250000123073217,43.15000004865685,2.5660274,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.350000117348882,43.15000004865685,2.798589,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.450000111624547,43.15000004865685,2.8513286,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.55000010590021,43.15000004865685,2.9395478,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.650000100175875,43.15000004865685,2.9697397,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.75000009445154,43.15000004865685,2.948671,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.850000088727205,43.15000004865685,2.973507,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.949999911272805,43.25000004293251,2.3001232,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.84999991699714,43.25000004293251,2.262767,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.749999922721475,43.25000004293251,2.2838628,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.649999928445812,43.25000004293251,2.25026,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.65000004293252,43.25000004293251,2.627041,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.750000037208185,43.25000004293251,2.6635616,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.85000003148385,43.25000004293251,2.7051232,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.950000025759515,43.25000004293251,2.6657395,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.050000020035178,43.25000004293251,2.467178,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.150000014310843,43.25000004293251,2.406548,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.250000008586508,43.25000004293251,2.373548,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.350000002862172,43.25000004293251,2.4604795,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.449999997137837,43.25000004293251,2.467726,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.95000008300287,43.15000004865685,3.001863,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.5499999914135,43.25000004293251,2.4323425,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.74999997996483,43.25000004293251,2.7020683,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.849999974240495,43.25000004293251,2.822575,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.94999996851616,43.25000004293251,2.5571232,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.049999962791823,43.25000004293251,2.2969725,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.14999995706749,43.25000004293251,2.3297124,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.249999951343153,43.25000004293251,2.327356,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.349999945618817,43.25000004293251,2.3968217,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.449999939894482,43.25000004293251,2.315452,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.549999934170145,43.25000004293251,2.227589,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.649999985689165,43.25000004293251,2.563945,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.950000140246225,42.85000006582986,2.6411643,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.050000077278533,43.15000004865685,2.8997533,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.250000065829862,43.15000004865685,2.7980685,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.749999922721475,43.15000004865685,2.2139041,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.84999991699714,43.15000004865685,2.1666987,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.949999911272805,43.15000004865685,2.1089725,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.050000191765243,43.05000005438119,2.4321232,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.150000186040907,43.05000005438119,2.5392463,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.250000180316572,43.05000005438119,2.5900548,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.350000174592237,43.05000005438119,2.6878903,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.450000168867902,43.05000005438119,2.5785067,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.550000163143565,43.05000005438119,2.641685,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.65000015741923,43.05000005438119,2.5894794,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.750000151694895,43.05000005438119,2.611548,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.85000014597056,43.05000005438119,2.4820137,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.950000140246225,43.05000005438119,2.4766986,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.050000134521888,43.05000005438119,2.6014247,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
