latitude,longitude,mean,var
43.35000003720818,11.350000117348882,2.402,0.198
43.35000003720818,11.450000111624547,2.432,0.199
43.35000003720818,11.55000010590021,2.472,0.148
43.35000003720818,11.650000100175877,2.549,0.178
43.35000003720818,11.75000009445154,2.576,0.184
43.35000003720818,11.850000088727205,2.622,0.141
43.35000003720818,11.95000008300287,2.749,0.152
43.35000003720818,12.050000077278533,2.712,0.133
43.35000003720818,12.150000071554198,2.634,0.08
43.35000003720818,12.250000065829862,2.588,0.054
43.35000003720818,12.350000060105527,2.569,0.046
43.35000003720818,12.450000054381192,2.597,0.036
43.35000003720818,12.550000048656855,2.633,0.047
43.35000003720818,12.65000004293252,2.637,0.033
43.35000003720818,12.750000037208183,2.622,0.039
43.35000003720818,12.85000003148385,2.591,0.045
43.35000003720818,12.950000025759516,2.484,0.009
43.35000003720818,13.050000020035178,2.426,0.005
43.35000003720818,13.150000014310844,2.343,0.009
43.35000003720818,13.250000008586508,2.32,0.012
43.35000003720818,13.350000002862172,2.304,0.024
43.35000003720818,13.449999997137835,2.36,0.029
43.35000003720818,13.5499999914135,2.328,0.04
43.35000003720818,13.649999985689163,2.4,0.058
43.35000003720818,13.74999997996483,2.442,0.081
43.35000003720818,13.849999974240497,2.228,0.08
43.35000003720818,13.94999996851616,2.101,0.043
43.35000003720818,14.049999962791825,2.01,0.061
43.35000003720818,14.14999995706749,1.908,0.081
43.35000003720818,14.249999951343153,1.852,0.112
43.35000003720818,14.349999945618816,1.779,0.123
43.35000003720818,14.449999939894482,1.7,0.135
43.35000003720818,14.549999934170144,1.674,0.17
43.35000003720818,14.649999928445812,1.731,0.183
43.35000003720818,14.749999922721477,1.7,0.156
43.35000003720818,14.84999991699714,1.748,0.194
43.35000003720818,14.949999911272805,1.744,0.187
43.450000031483846,10.050000191765244,2.285,0.149
43.450000031483846,10.150000186040907,2.432,0.138
43.450000031483846,10.250000180316572,2.573,0.159
43.450000031483846,10.350000174592235,2.515,0.086
43.450000031483846,10.450000168867902,2.527,0.104
43.450000031483846,10.550000163143563,2.502,0.128
43.450000031483846,10.65000015741923,2.495,0.083
43.450000031483846,10.750000151694897,2.478,0.118
43.450000031483846,10.85000014597056,2.395,0.142
43.450000031483846,10.950000140246225,2.41,0.098
43.450000031483846,11.050000134521888,2.379,0.156
43.450000031483846,11.150000128797553,2.337,0.126
43.450000031483846,11.250000123073216,2.374,0.182
43.450000031483846,11.350000117348882,2.474,0.17
43.450000031483846,11.450000111624547,2.491,0.148
43.450000031483846,11.55000010590021,2.534,0.136
43.450000031483846,11.650000100175877,2.588,0.193
43.450000031483846,11.75000009445154,2.601,0.113
43.450000031483846,11.850000088727205,2.657,0.151
43.450000031483846,11.95000008300287,2.738,0.157
43.450000031483846,12.050000077278533,2.703,0.155
43.450000031483846,12.150000071554198,2.61,0.105
43.450000031483846,12.250000065829862,2.547,0.051
43.450000031483846,12.350000060105527,2.55,0.035
43.450000031483846,12.450000054381192,2.601,0.051
43.450000031483846,12.550000048656855,2.606,0.08
43.450000031483846,12.65000004293252,2.598,0.043
43.450000031483846,12.750000037208183,2.556,0.038
43.450000031483846,12.85000003148385,2.536,0.035
43.450000031483846,12.950000025759516,2.51,0.013
43.450000031483846,13.050000020035178,2.393,0.006
43.450000031483846,13.150000014310844,2.373,0.008
43.450000031483846,13.250000008586508,2.379,0.017
43.450000031483846,13.350000002862172,2.379,0.045
43.450000031483846,13.449999997137835,2.448,0.058
43.450000031483846,13.5499999914135,2.462,0.059
43.450000031483846,13.649999985689163,2.516,0.091
43.450000031483846,13.74999997996483,2.457,0.1
43.450000031483846,13.849999974240497,2.208,0.089
43.450000031483846,13.94999996851616,2.111,0.077
43.450000031483846,14.049999962791825,2.061,0.106
43.450000031483846,14.14999995706749,1.975,0.138
43.450000031483846,14.249999951343153,1.881,0.169
43.450000031483846,14.349999945618816,1.826,0.188
43.450000031483846,14.449999939894482,1.743,0.174
43.450000031483846,14.549999934170144,1.724,0.176
43.450000031483846,14.649999928445812,1.736,0.183
43.450000031483846,14.749999922721477,1.757,0.244
43.450000031483846,14.84999991699714,1.782,0.241
43.450000031483846,14.949999911272805,1.805,0.239
43.55000002575951,10.050000191765244,2.316,0.126
43.55000002575951,10.150000186040907,2.372,0.134
43.55000002575951,10.250000180316572,2.314,0.109
43.55000002575951,10.350000174592235,2.551,0.166
43.55000002575951,10.450000168867902,2.555,0.152
43.55000002575951,10.550000163143563,2.536,0.214
43.55000002575951,10.65000015741923,2.508,0.115
43.55000002575951,10.750000151694897,2.482,0.135
43.55000002575951,10.85000014597056,2.395,0.096
43.55000002575951,10.950000140246225,2.396,0.08
43.55000002575951,11.050000134521888,2.371,0.083
43.55000002575951,11.150000128797553,2.412,0.125
43.55000002575951,11.250000123073216,2.45,0.088
43.55000002575951,11.350000117348882,2.534,0.097
43.55000002575951,11.450000111624547,2.564,0.096
43.55000002575951,11.55000010590021,2.583,0.08
43.55000002575951,11.650000100175877,2.622,0.157
43.55000002575951,11.75000009445154,2.558,0.149
43.55000002575951,11.850000088727205,2.597,0.128
43.55000002575951,11.95000008300287,2.583,0.106
43.55000002575951,12.050000077278533,2.668,0.141
43.55000002575951,12.150000071554198,2.605,0.1
43.55000002575951,12.250000065829862,2.581,0.062
43.55000002575951,12.350000060105527,2.566,0.056
43.55000002575951,12.450000054381192,2.642,0.058
43.55000002575951,12.550000048656855,2.608,0.027
43.55000002575951,12.65000004293252,2.499,0.029
43.55000002575951,12.750000037208183,2.462,0.033
43.55000002575951,12.85000003148385,2.434,0.05
43.55000002575951,12.950000025759516,2.336,0.033
43.55000002575951,13.050000020035178,2.329,0.015
43.55000002575951,13.150000014310844,2.349,0.024
43.55000002575951,13.250000008586508,2.378,0.021
43.55000002575951,13.350000002862172,2.47,0.05
43.55000002575951,13.449999997137835,2.577,0.094
43.55000002575951,13.5499999914135,2.672,0.113
43.55000002575951,13.649999985689163,2.71,0.134
43.55000002575951,13.74999997996483,2.513,0.138
43.55000002575951,13.849999974240497,2.277,0.127
43.55000002575951,13.94999996851616,2.157,0.147
43.55000002575951,14.049999962791825,2.116,0.139
43.55000002575951,14.14999995706749,2.02,0.199
43.55000002575951,14.249999951343153,1.936,0.233
43.55000002575951,14.349999945618816,1.866,0.194
43.55000002575951,14.449999939894482,1.799,0.184
43.55000002575951,14.549999934170144,1.74,0.173
43.55000002575951,14.649999928445812,1.692,0.161
43.55000002575951,14.749999922721477,1.745,0.177
43.55000002575951,14.84999991699714,1.774,0.213
43.55000002575951,14.949999911272805,1.837,0.198
43.65000002003517,10.050000191765244,2.467,0.116
43.65000002003517,10.150000186040907,2.48,0.124
43.65000002003517,10.250000180316572,2.524,0.112
43.65000002003517,10.350000174592235,2.518,0.15
43.65000002003517,10.450000168867902,2.552,0.15
43.65000002003517,10.550000163143563,2.563,0.23
43.65000002003517,10.65000015741923,2.504,0.232
43.65000002003517,10.750000151694897,2.424,0.177
43.65000002003517,10.85000014597056,2.34,0.138
43.65000002003517,10.950000140246225,2.28,0.087
43.65000002003517,11.050000134521888,2.298,0.106
43.65000002003517,11.150000128797553,2.358,0.134
43.65000002003517,11.250000123073216,2.384,0.116
43.65000002003517,11.350000117348882,2.412,0.088
43.65000002003517,11.450000111624547,2.502,0.082
43.65000002003517,11.55000010590021,2.579,0.126
43.65000002003517,11.650000100175877,2.662,0.147
43.65000002003517,11.75000009445154,2.692,0.147
43.65000002003517,11.850000088727205,2.686,0.093
43.65000002003517,11.95000008300287,2.666,0.121
43.65000002003517,12.050000077278533,2.613,0.095
43.65000002003517,12.150000071554198,2.644,0.067
43.65000002003517,12.250000065829862,2.628,0.095
43.65000002003517,12.350000060105527,2.66,0.078
43.65000002003517,12.450000054381192,2.548,0.084
43.65000002003517,12.550000048656855,2.532,0.045
43.65000002003517,12.65000004293252,2.43,0.032
43.65000002003517,12.750000037208183,2.356,0.026
43.65000002003517,12.85000003148385,2.3,0.047
43.65000002003517,12.950000025759516,2.307,0.043
43.65000002003517,13.050000020035178,2.351,0.031
43.65000002003517,13.150000014310844,2.427,0.028
43.65000002003517,13.250000008586508,2.503,0.032
43.65000002003517,13.350000002862172,2.61,0.081
43.65000002003517,13.449999997137835,2.67,0.094
43.65000002003517,13.5499999914135,2.536,0.111
43.65000002003517,13.649999985689163,2.555,0.153
43.65000002003517,13.74999997996483,2.409,0.185
43.65000002003517,13.849999974240497,2.289,0.168
43.65000002003517,13.94999996851616,2.167,0.191
43.65000002003517,14.049999962791825,2.165,0.213
43.65000002003517,14.14999995706749,2.097,0.262
43.65000002003517,14.249999951343153,1.983,0.288
43.65000002003517,14.349999945618816,1.891,0.277
43.65000002003517,14.449999939894482,1.823,0.242
43.65000002003517,14.549999934170144,1.814,0.258
43.65000002003517,14.649999928445812,1.802,0.254
43.65000002003517,14.749999922721477,1.851,0.278
43.65000002003517,14.84999991699714,1.842,0.261
43.65000002003517,14.949999911272805,1.824,0.208
43.75000001431084,10.050000191765244,2.438,0.148
43.75000001431084,10.150000186040907,2.361,0.202
43.75000001431084,10.250000180316572,2.495,0.154
43.75000001431084,10.350000174592235,2.512,0.21
43.75000001431084,10.450000168867902,2.535,0.253
43.75000001431084,10.550000163143563,2.473,0.235
43.75000001431084,10.65000015741923,2.468,0.203
43.75000001431084,10.750000151694897,2.398,0.155
43.75000001431084,10.85000014597056,2.341,0.135
43.75000001431084,10.950000140246225,2.274,0.121
43.75000001431084,11.050000134521888,2.323,0.136
43.75000001431084,11.150000128797553,2.405,0.191
43.75000001431084,11.250000123073216,2.409,0.216
43.75000001431084,11.350000117348882,2.424,0.187
43.75000001431084,11.450000111624547,2.429,0.13
43.75000001431084,11.55000010590021,2.631,0.177
43.75000001431084,11.650000100175877,2.723,0.211
43.75000001431084,11.75000009445154,2.736,0.2
43.75000001431084,11.850000088727205,2.695,0.152
43.75000001431084,11.95000008300287,2.671,0.142
43.75000001431084,12.050000077278533,2.621,0.169
43.75000001431084,12.150000071554198,2.597,0.096
43.75000001431084,12.250000065829862,2.619,0.128
43.75000001431084,12.350000060105527,2.584,0.098
43.75000001431084,12.450000054381192,2.453,0.081
43.75000001431084,12.550000048656855,2.447,0.07
43.75000001431084,12.65000004293252,2.388,0.026
43.75000001431084,12.750000037208183,2.322,0.019
43.75000001431084,12.85000003148385,2.301,0.043
43.75000001431084,12.950000025759516,2.348,0.039
43.75000001431084,13.050000020035178,2.442,0.021
43.75000001431084,13.150000014310844,2.536,0.023
43.75000001431084,13.250000008586508,2.569,0.035
43.75000001431084,13.350000002862172,2.488,0.065
43.75000001431084,13.449999997137835,2.509,0.053
43.75000001431084,13.5499999914135,2.417,0.076
43.75000001431084,13.649999985689163,2.395,0.128
43.75000001431084,13.74999997996483,2.383,0.183
43.75000001431084,13.849999974240497,2.193,0.197
43.75000001431084,13.94999996851616,2.109,0.182
43.75000001431084,14.049999962791825,2.032,0.213
43.75000001431084,14.14999995706749,2.021,0.209
43.75000001431084,14.249999951343153,1.989,0.273
43.75000001431084,14.349999945618816,1.907,0.301
43.75000001431084,14.449999939894482,1.883,0.277
43.75000001431084,14.549999934170144,1.841,0.275
43.75000001431084,14.649999928445812,1.844,0.257
43.75000001431084,14.749999922721477,1.846,0.231
43.75000001431084,14.84999991699714,1.868,0.193
43.75000001431084,14.949999911272805,1.897,0.163
43.850000008586505,10.050000191765244,2.447,0.191
43.850000008586505,10.150000186040907,2.473,0.164
43.850000008586505,10.250000180316572,2.517,0.209
43.850000008586505,10.350000174592235,2.532,0.269
43.850000008586505,10.450000168867902,2.494,0.245
43.850000008586505,10.550000163143563,2.48,0.241
43.850000008586505,10.65000015741923,2.449,0.167
43.850000008586505,10.750000151694897,2.365,0.122
43.850000008586505,10.85000014597056,2.325,0.104
43.850000008586505,10.950000140246225,2.275,0.115
43.850000008586505,11.050000134521888,2.266,0.171
43.850000008586505,11.150000128797553,2.325,0.188
43.850000008586505,11.250000123073216,2.387,0.199
43.850000008586505,11.350000117348882,2.42,0.199
43.850000008586505,11.450000111624547,2.409,0.165
43.850000008586505,11.55000010590021,2.483,0.203
43.850000008586505,11.650000100175877,2.596,0.262
43.850000008586505,11.75000009445154,2.605,0.293
43.850000008586505,11.850000088727205,2.615,0.31
43.850000008586505,11.95000008300287,2.617,0.251
43.850000008586505,12.050000077278533,2.557,0.181
43.850000008586505,12.150000071554198,2.533,0.174
43.850000008586505,12.250000065829862,2.509,0.181
43.850000008586505,12.350000060105527,2.462,0.139
43.850000008586505,12.450000054381192,2.34,0.107
43.850000008586505,12.550000048656855,2.346,0.076
43.850000008586505,12.65000004293252,2.347,0.05
43.850000008586505,12.750000037208183,2.36,0.046
43.850000008586505,12.85000003148385,2.414,0.058
43.850000008586505,12.950000025759516,2.46,0.06
43.850000008586505,13.050000020035178,2.502,0.055
43.850000008586505,13.150000014310844,2.387,0.037
43.850000008586505,13.250000008586508,2.368,0.032
43.850000008586505,13.350000002862172,2.298,0.057
43.850000008586505,13.449999997137835,2.351,0.056
43.850000008586505,13.5499999914135,2.273,0.127
43.850000008586505,13.649999985689163,2.247,0.141
43.850000008586505,13.74999997996483,2.167,0.167
43.850000008586505,13.849999974240497,2.062,0.154
43.850000008586505,13.94999996851616,2.004,0.165
43.850000008586505,14.049999962791825,2.009,0.158
43.850000008586505,14.14999995706749,1.964,0.152
43.850000008586505,14.249999951343153,1.964,0.184
43.850000008586505,14.349999945618816,1.924,0.224
43.850000008586505,14.449999939894482,1.893,0.226
43.850000008586505,14.549999934170144,1.903,0.243
43.850000008586505,14.649999928445812,1.914,0.222
43.850000008586505,14.749999922721477,1.984,0.241
43.850000008586505,14.84999991699714,1.986,0.192
43.850000008586505,14.949999911272805,2.07,0.204
43.95000000286217,10.050000191765244,2.543,0.194
43.95000000286217,10.150000186040907,2.532,0.214
43.95000000286217,10.250000180316572,2.585,0.253
43.95000000286217,10.350000174592235,2.56,0.294
43.95000000286217,10.450000168867902,2.537,0.228
43.95000000286217,10.550000163143563,2.525,0.194
43.95000000286217,10.65000015741923,2.482,0.183
43.95000000286217,10.750000151694897,2.438,0.162
43.95000000286217,10.85000014597056,2.425,0.191
43.95000000286217,10.950000140246225,2.359,0.121
43.95000000286217,11.050000134521888,2.335,0.131
43.95000000286217,11.150000128797553,2.355,0.147
43.95000000286217,11.250000123073216,2.459,0.188
43.95000000286217,11.350000117348882,2.463,0.261
43.95000000286217,11.450000111624547,2.495,0.246
43.95000000286217,11.55000010590021,2.541,0.227
43.95000000286217,11.650000100175877,2.542,0.3
43.95000000286217,11.75000009445154,2.539,0.29
43.95000000286217,11.850000088727205,2.503,0.245
43.95000000286217,11.95000008300287,2.551,0.294
43.95000000286217,12.050000077278533,2.463,0.354
43.95000000286217,12.150000071554198,2.374,0.309
43.95000000286217,12.250000065829862,2.321,0.252
43.95000000286217,12.350000060105527,2.316,0.176
43.95000000286217,12.450000054381192,2.274,0.178
43.95000000286217,12.550000048656855,2.34,0.157
43.95000000286217,12.65000004293252,2.417,0.091
43.95000000286217,12.750000037208183,2.491,0.094
43.95000000286217,12.85000003148385,2.49,0.092
43.95000000286217,12.950000025759516,2.517,0.089
43.95000000286217,13.050000020035178,2.3,0.074
43.95000000286217,13.150000014310844,2.303,0.115
43.95000000286217,13.250000008586508,2.23,0.086
43.95000000286217,13.350000002862172,2.202,0.078
43.95000000286217,13.449999997137835,2.244,0.101
43.95000000286217,13.5499999914135,2.194,0.145
43.95000000286217,13.649999985689163,2.175,0.122
43.95000000286217,13.74999997996483,2.088,0.13
43.95000000286217,13.849999974240497,2.051,0.142
43.95000000286217,13.94999996851616,2.028,0.125
43.95000000286217,14.049999962791825,1.983,0.138
43.95000000286217,14.14999995706749,1.956,0.143
43.95000000286217,14.249999951343153,1.968,0.171
43.95000000286217,14.349999945618816,1.941,0.221
43.95000000286217,14.449999939894482,1.943,0.23
43.95000000286217,14.549999934170144,1.915,0.215
43.95000000286217,14.649999928445812,1.969,0.226
43.95000000286217,14.749999922721477,2.039,0.249
43.95000000286217,14.84999991699714,2.14,0.17
43.95000000286217,14.949999911272805,2.234,0.156
